image_number,age_group_original,age_group_binned,age_group_confidence,gender,gender_confidence,aligned_path
426,20-29,20-29,0.6714,female,1.0,aligned_faces\00426.png
427,20-29,20-29,1.0,female,0.7159,aligned_faces\00427.png
428,30-39,30-39,1.0,male,1.0,aligned_faces\00428.png
429,50-69,50-69,0.681,female,1.0,aligned_faces\00429.png
430,50-69,50-69,1.0,male,1.0,aligned_faces\00430.png
431,20-29,20-29,1.0,male,1.0,aligned_faces\00431.png
432,20-29,20-29,1.0,female,1.0,aligned_faces\00432.png
433,20-29,20-29,0.7131,female,1.0,aligned_faces\00433.png
434,40-49,40-49,0.6654,female,1.0,aligned_faces\00434.png
435,50-69,50-69,0.6835,male,1.0,aligned_faces\00435.png
436,20-29,20-29,1.0,female,1.0,aligned_faces\00436.png
437,20-29,20-29,0.6732,male,1.0,aligned_faces\00437.png
438,50-69,50-69,1.0,male,1.0,aligned_faces\00438.png
439,50-69,50-69,0.6972,male,1.0,aligned_faces\00439.png
440,20-29,20-29,1.0,male,1.0,aligned_faces\00440.png
441,20-29,20-29,0.6265,male,1.0,aligned_faces\00441.png
442,30-39,30-39,1.0,male,1.0,aligned_faces\00442.png
443,15-19,13-19,0.6371,female,1.0,aligned_faces\00443.png
444,30-39,30-39,1.0,male,1.0,aligned_faces\00444.png
445,50-69,50-69,1.0,female,0.6802,aligned_faces\00445.png
446,15-19,13-19,0.6691,male,0.6691,aligned_faces\00446.png
447,30-39,30-39,0.6663,male,1.0,aligned_faces\00447.png
448,20-29,20-29,0.6579,female,1.0,aligned_faces\00448.png
449,20-29,20-29,0.6955,female,1.0,aligned_faces\00449.png
450,7-9,6-12,0.669,male,1.0,aligned_faces\00450.png
451,20-29,20-29,0.6727,female,1.0,aligned_faces\00451.png
452,40-49,40-49,0.6712,male,1.0,aligned_faces\00452.png
453,40-49,40-49,0.68,female,1.0,aligned_faces\00453.png
454,40-49,40-49,0.6956,male,1.0,aligned_faces\00454.png
455,40-49,40-49,0.349,male,1.0,aligned_faces\00455.png
456,50-69,50-69,0.6789,male,1.0,aligned_faces\00456.png
457,30-39,30-39,0.6858,male,1.0,aligned_faces\00457.png
458,20-29,20-29,1.0,male,1.0,aligned_faces\00458.png
459,40-49,40-49,0.6764,female,1.0,aligned_faces\00459.png
460,30-39,30-39,0.3673,female,1.0,aligned_faces\00460.png
461,20-29,20-29,0.6865,female,1.0,aligned_faces\00461.png
462,30-39,30-39,0.6597,male,1.0,aligned_faces\00462.png
463,3-6,0-5,0.69,male,0.69,aligned_faces\00463.png
464,50-69,50-69,1.0,female,1.0,aligned_faces\00464.png
465,20-29,20-29,0.6475,female,1.0,aligned_faces\00465.png
466,50-69,50-69,1.0,male,1.0,aligned_faces\00466.png
467,0-2,0-5,1.0,male,1.0,aligned_faces\00467.png
468,30-39,30-39,1.0,female,1.0,aligned_faces\00468.png
469,30-39,30-39,0.6341,male,1.0,aligned_faces\00469.png
470,20-29,20-29,0.3648,male,1.0,aligned_faces\00470.png
471,7-9,6-12,0.6435,male,1.0,aligned_faces\00471.png
472,30-39,30-39,0.6752,male,1.0,aligned_faces\00472.png
473,30-39,30-39,1.0,female,1.0,aligned_faces\00473.png
474,20-29,20-29,1.0,female,1.0,aligned_faces\00474.png
475,20-29,20-29,0.6839,female,1.0,aligned_faces\00475.png
476,30-39,30-39,0.6781,male,1.0,aligned_faces\00476.png
477,0-2,0-5,1.0,male,1.0,aligned_faces\00477.png
478,20-29,20-29,0.6709,male,1.0,aligned_faces\00478.png
479,20-29,20-29,1.0,male,1.0,aligned_faces\00479.png
480,20-29,20-29,0.6374,female,1.0,aligned_faces\00480.png
481,30-39,30-39,0.6741,female,1.0,aligned_faces\00481.png
482,7-9,6-12,0.353,female,1.0,aligned_faces\00482.png
483,30-39,30-39,1.0,male,1.0,aligned_faces\00483.png
484,40-49,40-49,1.0,male,1.0,aligned_faces\00484.png
485,20-29,20-29,0.6728,male,1.0,aligned_faces\00485.png
486,20-29,20-29,1.0,female,1.0,aligned_faces\00486.png
487,30-39,30-39,1.0,male,1.0,aligned_faces\00487.png
488,0-2,0-5,1.0,male,1.0,aligned_faces\00488.png
489,30-39,30-39,0.6304,female,1.0,aligned_faces\00489.png
490,3-6,0-5,0.6872,male,1.0,aligned_faces\00490.png
491,20-29,20-29,1.0,female,1.0,aligned_faces\00491.png
492,30-39,30-39,0.6525,female,1.0,aligned_faces\00492.png
493,20-29,20-29,0.6562,female,1.0,aligned_faces\00493.png
494,50-69,50-69,1.0,male,1.0,aligned_faces\00494.png
495,20-29,20-29,1.0,male,1.0,aligned_faces\00495.png
496,20-29,20-29,0.3498,female,1.0,aligned_faces\00496.png
497,0-2,0-5,1.0,male,0.6455,aligned_faces\00497.png
498,30-39,30-39,0.6695,female,1.0,aligned_faces\00498.png
499,50-69,50-69,0.6699,male,1.0,aligned_faces\00499.png
500,30-39,30-39,0.6727,female,1.0,aligned_faces\00500.png
501,10-14,6-12,0.6875,female,1.0,aligned_faces\00501.png
502,15-19,13-19,0.6576,male,1.0,aligned_faces\00502.png
503,40-49,40-49,0.6887,male,1.0,aligned_faces\00503.png
504,30-39,30-39,0.6676,male,1.0,aligned_faces\00504.png
505,30-39,30-39,0.68,female,1.0,aligned_faces\00505.png
506,40-49,40-49,0.6629,male,1.0,aligned_faces\00506.png
507,30-39,30-39,0.6422,male,1.0,aligned_faces\00507.png
508,20-29,20-29,0.6853,male,1.0,aligned_faces\00508.png
509,7-9,6-12,0.6587,female,1.0,aligned_faces\00509.png
510,20-29,20-29,1.0,male,1.0,aligned_faces\00510.png
511,30-39,30-39,1.0,male,1.0,aligned_faces\00511.png
512,40-49,40-49,0.6322,female,1.0,aligned_faces\00512.png
513,50-69,50-69,0.6694,male,1.0,aligned_faces\00513.png
514,20-29,20-29,1.0,male,1.0,aligned_faces\00514.png
515,20-29,20-29,0.7256,female,1.0,aligned_faces\00515.png
516,30-39,30-39,0.655,male,1.0,aligned_faces\00516.png
517,7-9,6-12,0.6804,male,1.0,aligned_faces\00517.png
518,20-29,20-29,1.0,female,1.0,aligned_faces\00518.png
519,30-39,30-39,0.6868,male,1.0,aligned_faces\00519.png
520,3-6,0-5,0.648,male,1.0,aligned_faces\00520.png
521,50-69,50-69,1.0,female,0.6962,aligned_faces\00521.png
522,30-39,30-39,0.6607,female,1.0,aligned_faces\00522.png
523,40-49,40-49,0.6859,female,1.0,aligned_faces\00523.png
524,3-6,0-5,0.6899,female,1.0,aligned_faces\00524.png
525,40-49,40-49,0.7153,female,1.0,aligned_faces\00525.png
526,30-39,30-39,0.6802,male,1.0,aligned_faces\00526.png
527,50-69,50-69,0.6926,female,1.0,aligned_faces\00527.png
528,40-49,40-49,1.0,male,1.0,aligned_faces\00528.png
529,50-69,50-69,0.6584,male,0.6859,aligned_faces\00529.png
530,3-6,0-5,0.6769,female,1.0,aligned_faces\00530.png
531,30-39,30-39,0.6658,female,1.0,aligned_faces\00531.png
532,20-29,20-29,0.6771,female,1.0,aligned_faces\00532.png
533,3-6,0-5,1.0,male,1.0,aligned_faces\00533.png
534,30-39,30-39,1.0,male,1.0,aligned_faces\00534.png
535,20-29,20-29,0.673,female,1.0,aligned_faces\00535.png
536,50-69,50-69,1.0,male,1.0,aligned_faces\00536.png
537,30-39,30-39,0.6334,male,1.0,aligned_faces\00537.png
538,40-49,40-49,0.673,male,1.0,aligned_faces\00538.png
539,15-19,13-19,0.6917,male,1.0,aligned_faces\00539.png
540,15-19,13-19,1.0,male,1.0,aligned_faces\00540.png
541,30-39,30-39,0.6863,female,1.0,aligned_faces\00541.png
542,50-69,50-69,0.6798,male,1.0,aligned_faces\00542.png
543,20-29,20-29,0.6907,female,1.0,aligned_faces\00543.png
544,20-29,20-29,0.682,female,1.0,aligned_faces\00544.png
545,40-49,40-49,0.6593,female,1.0,aligned_faces\00545.png
546,30-39,30-39,0.6846,female,1.0,aligned_faces\00546.png
547,0-2,0-5,1.0,male,1.0,aligned_faces\00547.png
548,7-9,6-12,0.6535,male,1.0,aligned_faces\00548.png
549,50-69,50-69,0.644,male,0.6758,aligned_faces\00549.png
550,15-19,13-19,0.6313,female,1.0,aligned_faces\00550.png
551,50-69,50-69,1.0,male,1.0,aligned_faces\00551.png
552,30-39,30-39,1.0,female,1.0,aligned_faces\00552.png
553,7-9,6-12,1.0,male,1.0,aligned_faces\00553.png
554,50-69,50-69,1.0,male,1.0,aligned_faces\00554.png
555,20-29,20-29,1.0,male,1.0,aligned_faces\00555.png
556,30-39,30-39,0.6873,female,1.0,aligned_faces\00556.png
557,0-2,0-5,0.682,male,1.0,aligned_faces\00557.png
558,10-14,6-12,1.0,male,1.0,aligned_faces\00558.png
559,20-29,20-29,1.0,male,1.0,aligned_faces\00559.png
560,7-9,6-12,0.6365,female,1.0,aligned_faces\00560.png
561,50-69,50-69,0.3482,male,1.0,aligned_faces\00561.png
562,30-39,30-39,0.6673,female,1.0,aligned_faces\00562.png
563,20-29,20-29,0.3388,female,1.0,aligned_faces\00563.png
564,20-29,20-29,0.675,male,1.0,aligned_faces\00564.png
565,30-39,30-39,1.0,male,1.0,aligned_faces\00565.png
566,40-49,40-49,1.0,male,1.0,aligned_faces\00566.png
567,50-69,50-69,1.0,female,0.6754,aligned_faces\00567.png
568,40-49,40-49,1.0,female,1.0,aligned_faces\00568.png
569,50-69,50-69,0.6713,female,1.0,aligned_faces\00569.png
570,30-39,30-39,0.6951,male,1.0,aligned_faces\00570.png
571,50-69,50-69,0.7003,female,1.0,aligned_faces\00571.png
572,20-29,20-29,1.0,female,1.0,aligned_faces\00572.png
573,20-29,20-29,0.6316,female,1.0,aligned_faces\00573.png
574,3-6,0-5,1.0,female,0.6483,aligned_faces\00574.png
575,30-39,30-39,0.6728,male,1.0,aligned_faces\00575.png
576,20-29,20-29,1.0,female,1.0,aligned_faces\00576.png
577,10-14,6-12,0.6789,male,1.0,aligned_faces\00577.png
578,15-19,13-19,1.0,female,1.0,aligned_faces\00578.png
579,20-29,20-29,1.0,female,1.0,aligned_faces\00579.png
580,40-49,40-49,1.0,male,1.0,aligned_faces\00580.png
581,50-69,50-69,0.7089,male,1.0,aligned_faces\00581.png
582,20-29,20-29,0.668,male,1.0,aligned_faces\00582.png
583,7-9,6-12,0.6361,female,1.0,aligned_faces\00583.png
584,50-69,50-69,0.6341,male,1.0,aligned_faces\00584.png
585,0-2,0-5,0.6782,female,1.0,aligned_faces\00585.png
586,20-29,20-29,0.6593,female,1.0,aligned_faces\00586.png
587,15-19,13-19,1.0,female,1.0,aligned_faces\00587.png
588,20-29,20-29,0.6481,female,1.0,aligned_faces\00588.png
589,40-49,40-49,0.683,male,1.0,aligned_faces\00589.png
590,3-6,0-5,1.0,male,1.0,aligned_faces\00590.png
591,40-49,40-49,0.6837,male,1.0,aligned_faces\00591.png
592,20-29,20-29,0.3479,female,1.0,aligned_faces\00592.png
593,20-29,20-29,0.668,female,1.0,aligned_faces\00593.png
594,20-29,20-29,0.6609,female,1.0,aligned_faces\00594.png
595,30-39,30-39,0.6688,female,1.0,aligned_faces\00595.png
596,20-29,20-29,0.6557,female,1.0,aligned_faces\00596.png
597,0-2,0-5,0.6838,female,0.6486,aligned_faces\00597.png
598,30-39,30-39,0.6827,female,1.0,aligned_faces\00598.png
599,30-39,30-39,1.0,male,1.0,aligned_faces\00599.png
600,50-69,50-69,0.6931,male,1.0,aligned_faces\00600.png
601,15-19,13-19,0.3471,male,1.0,aligned_faces\00601.png
602,30-39,30-39,0.6541,female,1.0,aligned_faces\00602.png
603,40-49,40-49,0.6894,male,1.0,aligned_faces\00603.png
604,40-49,40-49,0.6595,female,1.0,aligned_faces\00604.png
605,20-29,20-29,1.0,female,1.0,aligned_faces\00605.png
606,40-49,40-49,1.0,male,1.0,aligned_faces\00606.png
607,20-29,20-29,0.6489,female,1.0,aligned_faces\00607.png
608,40-49,40-49,0.6608,female,1.0,aligned_faces\00608.png
609,30-39,30-39,1.0,male,1.0,aligned_faces\00609.png
610,7-9,6-12,0.6786,male,1.0,aligned_faces\00610.png
611,10-14,6-12,0.3478,female,1.0,aligned_faces\00611.png
612,20-29,20-29,0.6417,male,1.0,aligned_faces\00612.png
613,20-29,20-29,1.0,female,1.0,aligned_faces\00613.png
614,20-29,20-29,1.0,female,1.0,aligned_faces\00614.png
615,30-39,30-39,1.0,female,1.0,aligned_faces\00615.png
616,20-29,20-29,0.6513,female,1.0,aligned_faces\00616.png
617,3-6,0-5,0.6492,female,1.0,aligned_faces\00617.png
618,30-39,30-39,0.6121,female,1.0,aligned_faces\00618.png
619,50-69,50-69,0.6939,male,1.0,aligned_faces\00619.png
620,30-39,30-39,0.6693,female,0.6541,aligned_faces\00620.png
621,30-39,30-39,0.6329,female,1.0,aligned_faces\00621.png
622,20-29,20-29,1.0,female,1.0,aligned_faces\00622.png
623,20-29,20-29,1.0,female,1.0,aligned_faces\00623.png
624,3-6,0-5,0.6707,male,1.0,aligned_faces\00624.png
625,40-49,40-49,0.3427,male,1.0,aligned_faces\00625.png
626,20-29,20-29,1.0,male,1.0,aligned_faces\00626.png
627,20-29,20-29,1.0,female,1.0,aligned_faces\00627.png
628,0-2,0-5,0.681,female,1.0,aligned_faces\00628.png
629,20-29,20-29,0.6726,male,1.0,aligned_faces\00629.png
630,7-9,6-12,1.0,female,1.0,aligned_faces\00630.png
631,20-29,20-29,1.0,female,1.0,aligned_faces\00631.png
632,40-49,40-49,0.6614,male,1.0,aligned_faces\00632.png
633,40-49,40-49,1.0,male,1.0,aligned_faces\00633.png
634,20-29,20-29,0.6302,male,1.0,aligned_faces\00634.png
635,20-29,20-29,1.0,female,1.0,aligned_faces\00635.png
636,50-69,50-69,1.0,male,1.0,aligned_faces\00636.png
637,20-29,20-29,0.6757,male,1.0,aligned_faces\00637.png
638,3-6,0-5,0.6594,male,1.0,aligned_faces\00638.png
639,30-39,30-39,0.6627,male,1.0,aligned_faces\00639.png
640,30-39,30-39,1.0,male,1.0,aligned_faces\00640.png
641,20-29,20-29,1.0,female,1.0,aligned_faces\00641.png
642,30-39,30-39,0.6939,male,1.0,aligned_faces\00642.png
643,20-29,20-29,0.6857,female,1.0,aligned_faces\00643.png
644,20-29,20-29,0.6433,male,1.0,aligned_faces\00644.png
645,30-39,30-39,0.6789,male,1.0,aligned_faces\00645.png
646,40-49,40-49,0.6503,male,1.0,aligned_faces\00646.png
647,10-14,6-12,0.6316,male,1.0,aligned_faces\00647.png
648,30-39,30-39,0.6651,male,0.6651,aligned_faces\00648.png
649,20-29,20-29,0.681,male,1.0,aligned_faces\00649.png
650,7-9,6-12,1.0,female,1.0,aligned_faces\00650.png
651,20-29,20-29,1.0,female,1.0,aligned_faces\00651.png
652,40-49,40-49,0.6789,male,1.0,aligned_faces\00652.png
653,40-49,40-49,0.6878,male,1.0,aligned_faces\00653.png
654,7-9,6-12,1.0,female,1.0,aligned_faces\00654.png
655,10-14,6-12,0.6657,female,1.0,aligned_faces\00655.png
656,20-29,20-29,0.6781,male,1.0,aligned_faces\00656.png
657,30-39,30-39,0.6867,female,1.0,aligned_faces\00657.png
658,30-39,30-39,0.3519,female,0.6481,aligned_faces\00658.png
659,30-39,30-39,0.6937,female,0.7027,aligned_faces\00659.png
660,40-49,40-49,0.65,male,1.0,aligned_faces\00660.png
661,20-29,20-29,1.0,female,1.0,aligned_faces\00661.png
662,30-39,30-39,0.6514,female,1.0,aligned_faces\00662.png
663,20-29,20-29,1.0,female,1.0,aligned_faces\00663.png
664,30-39,30-39,1.0,male,1.0,aligned_faces\00664.png
665,0-2,0-5,1.0,male,0.6851,aligned_faces\00665.png
666,3-6,0-5,0.6258,female,1.0,aligned_faces\00666.png
667,30-39,30-39,0.6834,female,1.0,aligned_faces\00667.png
668,30-39,30-39,0.6234,male,1.0,aligned_faces\00668.png
669,30-39,30-39,0.6487,female,0.6487,aligned_faces\00669.png
670,20-29,20-29,0.6712,female,1.0,aligned_faces\00670.png
671,0-2,0-5,1.0,female,0.6333,aligned_faces\00671.png
672,30-39,30-39,0.6757,female,1.0,aligned_faces\00672.png
673,50-69,50-69,0.6252,female,1.0,aligned_faces\00673.png
674,20-29,20-29,0.6582,male,1.0,aligned_faces\00674.png
675,40-49,40-49,0.6395,male,0.691,aligned_faces\00675.png
676,50-69,50-69,0.66,female,1.0,aligned_faces\00676.png
677,15-19,13-19,0.3516,male,1.0,aligned_faces\00677.png
678,30-39,30-39,0.6853,male,1.0,aligned_faces\00678.png
679,20-29,20-29,1.0,male,1.0,aligned_faces\00679.png
680,40-49,40-49,0.6334,female,1.0,aligned_faces\00680.png
681,10-14,6-12,0.6918,female,0.6918,aligned_faces\00681.png
682,30-39,30-39,0.6999,male,1.0,aligned_faces\00682.png
683,50-69,50-69,1.0,male,1.0,aligned_faces\00683.png
684,30-39,30-39,0.6547,female,1.0,aligned_faces\00684.png
685,20-29,20-29,0.6665,female,1.0,aligned_faces\00685.png
686,20-29,20-29,0.6412,female,1.0,aligned_faces\00686.png
687,40-49,40-49,1.0,male,1.0,aligned_faces\00687.png
688,15-19,13-19,0.6504,female,1.0,aligned_faces\00688.png
689,30-39,30-39,1.0,male,1.0,aligned_faces\00689.png
690,20-29,20-29,0.6895,male,1.0,aligned_faces\00690.png
691,15-19,13-19,0.663,male,1.0,aligned_faces\00691.png
692,30-39,30-39,0.6556,male,1.0,aligned_faces\00692.png
693,50-69,50-69,0.6655,male,1.0,aligned_faces\00693.png
694,15-19,13-19,0.6422,female,1.0,aligned_faces\00694.png
695,30-39,30-39,0.6679,male,1.0,aligned_faces\00695.png
696,50-69,50-69,0.6681,male,1.0,aligned_faces\00696.png
697,3-6,0-5,0.3836,male,1.0,aligned_faces\00697.png
698,20-29,20-29,0.6761,female,1.0,aligned_faces\00698.png
699,30-39,30-39,0.6945,female,1.0,aligned_faces\00699.png
700,20-29,20-29,0.6635,female,1.0,aligned_faces\00700.png
701,20-29,20-29,1.0,female,1.0,aligned_faces\00701.png
702,20-29,20-29,0.3426,male,1.0,aligned_faces\00702.png
703,30-39,30-39,0.6334,female,1.0,aligned_faces\00703.png
704,20-29,20-29,1.0,female,1.0,aligned_faces\00704.png
705,30-39,30-39,0.6934,female,1.0,aligned_faces\00705.png
706,20-29,20-29,0.6737,female,1.0,aligned_faces\00706.png
707,30-39,30-39,1.0,female,1.0,aligned_faces\00707.png
708,40-49,40-49,0.6559,female,1.0,aligned_faces\00708.png
709,3-6,0-5,0.6646,female,1.0,aligned_faces\00709.png
710,20-29,20-29,0.6417,female,1.0,aligned_faces\00710.png
711,30-39,30-39,1.0,male,1.0,aligned_faces\00711.png
712,3-6,0-5,0.6948,female,1.0,aligned_faces\00712.png
713,15-19,13-19,0.6209,male,1.0,aligned_faces\00713.png
714,15-19,13-19,0.3667,male,1.0,aligned_faces\00714.png
715,40-49,40-49,1.0,female,1.0,aligned_faces\00715.png
716,30-39,30-39,1.0,male,1.0,aligned_faces\00716.png
717,20-29,20-29,1.0,female,1.0,aligned_faces\00717.png
718,70-120,70+,1.0,male,1.0,aligned_faces\00718.png
719,40-49,40-49,1.0,male,1.0,aligned_faces\00719.png
720,20-29,20-29,1.0,female,1.0,aligned_faces\00720.png
721,50-69,50-69,0.6755,male,1.0,aligned_faces\00721.png
722,30-39,30-39,0.6583,female,1.0,aligned_faces\00722.png
723,50-69,50-69,1.0,male,1.0,aligned_faces\00723.png
724,0-2,0-5,1.0,male,1.0,aligned_faces\00724.png
725,30-39,30-39,0.6803,female,1.0,aligned_faces\00725.png
726,10-14,6-12,1.0,female,1.0,aligned_faces\00726.png
727,10-14,6-12,0.356,male,1.0,aligned_faces\00727.png
728,20-29,20-29,0.6703,male,1.0,aligned_faces\00728.png
729,40-49,40-49,0.3554,female,1.0,aligned_faces\00729.png
730,15-19,13-19,0.6386,female,1.0,aligned_faces\00730.png
731,40-49,40-49,0.656,male,1.0,aligned_faces\00731.png
732,50-69,50-69,1.0,female,1.0,aligned_faces\00732.png
733,20-29,20-29,1.0,female,1.0,aligned_faces\00733.png
734,20-29,20-29,1.0,female,1.0,aligned_faces\00734.png
735,7-9,6-12,0.6728,female,1.0,aligned_faces\00735.png
736,15-19,13-19,0.6519,female,1.0,aligned_faces\00736.png
737,20-29,20-29,0.7409,female,1.0,aligned_faces\00737.png
738,40-49,40-49,0.6562,male,1.0,aligned_faces\00738.png
739,20-29,20-29,0.657,female,1.0,aligned_faces\00739.png
740,20-29,20-29,1.0,male,1.0,aligned_faces\00740.png
741,50-69,50-69,0.6589,female,1.0,aligned_faces\00741.png
742,20-29,20-29,0.6767,female,0.6541,aligned_faces\00742.png
743,30-39,30-39,1.0,female,1.0,aligned_faces\00743.png
744,50-69,50-69,1.0,female,1.0,aligned_faces\00744.png
745,30-39,30-39,0.3642,male,1.0,aligned_faces\00745.png
746,10-14,6-12,0.6675,female,1.0,aligned_faces\00746.png
747,30-39,30-39,0.6812,female,1.0,aligned_faces\00747.png
748,50-69,50-69,0.7117,male,1.0,aligned_faces\00748.png
749,50-69,50-69,1.0,male,0.6503,aligned_faces\00749.png
750,15-19,13-19,0.6439,female,0.6739,aligned_faces\00750.png
751,20-29,20-29,1.0,female,1.0,aligned_faces\00751.png
752,40-49,40-49,0.6656,female,1.0,aligned_faces\00752.png
753,3-6,0-5,1.0,male,1.0,aligned_faces\00753.png
754,30-39,30-39,0.6694,female,1.0,aligned_faces\00754.png
755,20-29,20-29,0.6794,male,1.0,aligned_faces\00755.png
756,20-29,20-29,0.3525,male,1.0,aligned_faces\00756.png
757,30-39,30-39,0.6995,female,1.0,aligned_faces\00757.png
758,20-29,20-29,1.0,female,1.0,aligned_faces\00758.png
759,30-39,30-39,0.7269,female,1.0,aligned_faces\00759.png
760,30-39,30-39,0.6817,male,1.0,aligned_faces\00760.png
761,20-29,20-29,1.0,female,1.0,aligned_faces\00761.png
762,40-49,40-49,0.6946,male,1.0,aligned_faces\00762.png
763,15-19,13-19,0.6897,female,1.0,aligned_faces\00763.png
764,20-29,20-29,1.0,male,0.7166,aligned_faces\00764.png
765,50-69,50-69,0.6508,male,1.0,aligned_faces\00765.png
766,40-49,40-49,0.6659,female,1.0,aligned_faces\00766.png
767,50-69,50-69,1.0,male,1.0,aligned_faces\00767.png
768,20-29,20-29,1.0,male,1.0,aligned_faces\00768.png
769,40-49,40-49,0.3491,female,1.0,aligned_faces\00769.png
770,20-29,20-29,0.6857,female,1.0,aligned_faces\00770.png
771,3-6,0-5,0.6714,female,1.0,aligned_faces\00771.png
772,30-39,30-39,0.3533,male,1.0,aligned_faces\00772.png
773,15-19,13-19,0.6654,male,1.0,aligned_faces\00773.png
774,20-29,20-29,0.6347,male,1.0,aligned_faces\00774.png
775,40-49,40-49,0.6612,female,1.0,aligned_faces\00775.png
776,30-39,30-39,0.6609,female,1.0,aligned_faces\00776.png
777,20-29,20-29,0.6741,female,1.0,aligned_faces\00777.png
778,3-6,0-5,1.0,female,1.0,aligned_faces\00778.png
779,20-29,20-29,1.0,male,1.0,aligned_faces\00779.png
780,50-69,50-69,0.6748,female,1.0,aligned_faces\00780.png
781,20-29,20-29,1.0,female,1.0,aligned_faces\00781.png
782,20-29,20-29,1.0,female,1.0,aligned_faces\00782.png
783,15-19,13-19,0.6547,male,1.0,aligned_faces\00783.png
784,15-19,13-19,0.67,female,1.0,aligned_faces\00784.png
785,30-39,30-39,0.6744,female,1.0,aligned_faces\00785.png
786,30-39,30-39,1.0,female,1.0,aligned_faces\00786.png
787,20-29,20-29,1.0,female,1.0,aligned_faces\00787.png
788,20-29,20-29,0.6496,female,1.0,aligned_faces\00788.png
789,50-69,50-69,1.0,male,1.0,aligned_faces\00789.png
790,40-49,40-49,0.6855,male,1.0,aligned_faces\00790.png
791,40-49,40-49,0.6808,male,1.0,aligned_faces\00791.png
792,3-6,0-5,1.0,female,1.0,aligned_faces\00792.png
793,30-39,30-39,0.657,female,1.0,aligned_faces\00793.png
794,0-2,0-5,1.0,male,1.0,aligned_faces\00794.png
795,7-9,6-12,0.6839,male,1.0,aligned_faces\00795.png
796,30-39,30-39,0.6244,female,1.0,aligned_faces\00796.png
797,20-29,20-29,1.0,female,1.0,aligned_faces\00797.png
798,20-29,20-29,0.6794,female,1.0,aligned_faces\00798.png
799,30-39,30-39,0.6327,female,1.0,aligned_faces\00799.png
800,20-29,20-29,0.6813,male,1.0,aligned_faces\00800.png
801,30-39,30-39,0.6573,male,1.0,aligned_faces\00801.png
802,50-69,50-69,0.3514,male,1.0,aligned_faces\00802.png
803,20-29,20-29,1.0,male,1.0,aligned_faces\00803.png
804,3-6,0-5,1.0,female,1.0,aligned_faces\00804.png
805,20-29,20-29,1.0,female,1.0,aligned_faces\00805.png
806,50-69,50-69,0.6438,male,1.0,aligned_faces\00806.png
807,20-29,20-29,1.0,female,1.0,aligned_faces\00807.png
808,15-19,13-19,0.6886,female,1.0,aligned_faces\00808.png
809,40-49,40-49,0.6334,male,1.0,aligned_faces\00809.png
810,30-39,30-39,0.3404,male,1.0,aligned_faces\00810.png
